RT(milliseconds),ges.Knolle,ges.Knolle.1,ges.Knolle.2,ges.Knolle.3,ges.Knolle.4,ges.Knolle.5,ges.Knolle.6,ges.Knolle.7,ges.Knolle.8,ges.Knolle.9,ges.Knolle.10,ges.Knolle.11,ges.Knolle.12,ges.Knolle.13,ges.Knolle.14,ges.Knolle.15,ges.Knolle.16,ges.Knolle.17,ges.Knolle.18,ges.Knolle.19,ges.Knolle.20,ges.Knolle.21,ges.Knolle.22,ges.Knolle.23,ges.Knolle.24,ges.Knolle.25,ges.Knolle.26,ges.Knolle.27,ges.Knolle.28,ges.Knolle.29,ges.Knolle.30,ges.Knolle.31,ges.Knolle.32,ges.Knolle.33,ges.Knolle.34,ges.Knolle.35,ges.Knolle.36,ges.Knolle.37,ges.Knolle.38,ges.Knolle.39,ges.Knolle.40,inf.Knolle,inf.Knolle.1,inf.Knolle.2,inf.Knolle.3,inf.Knolle.4,inf.Knolle.5,inf.Knolle.6,inf.Knolle.7,inf.Knolle.8,inf.Knolle.9,inf.Knolle.10,inf.Knolle.11,inf.Knolle.12,inf.Knolle.13,inf.Knolle.14,inf.Knolle.15,inf.Knolle.16,inf.Knolle.17,inf.Knolle.18,inf.Knolle.19,inf.Knolle.20,inf.Knolle.21,inf.Knolle.22,inf.Knolle.23,inf.Knolle.24,inf.Knolle.25,inf.Knolle.26,inf.Knolle.27,inf.Knolle.28,inf.Knolle.29,inf.Knolle.30,inf.Knolle.31,inf.Knolle.32,inf.Knolle.33,inf.Knolle.34
159600,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","109,41002","0,0","0,0","31,455732","0,0","0,0","0,0","0,0","0,0","102,92814","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","88,609024","0,0","828,00323","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","983,8808","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
161900,"210,86075","269,5582","189,61215","240,63947","0,0","908,75165","37,415897","0,0","0,0","36,966858","0,0","68,39015","51,549717","104,56979","123,05195","33,538406","482,24008","514,23834","32,623356","53,541843","0,0","0,0","0,0","0,0","175,93765","34,48111","0,0","687,3516","0,0","465,7587","0,0","79,44184","287,83835","89,899796","157,30374","409,4462","54,996296","64,24837","100,6539","0,0","301,24496","0,0","0,0","57,322575","0,0","30,726725","612,78894","72,690605","0,0","0,0","0,0","0,0","0,0","0,0","806,12775","0,0","0,0","96,8614","0,0","0,0","343,81406","0,0","488,5469","584,1991","0,0","33,14442","101,21688","154,43623","37,127663","958,9852","450,12735","72,62839","0,0","0,0","0,0","0,0"
162000,"322,2553","212,65718","143,23177","193,0643","0,0","945,376","34,99144","0,0","0,0","76,76382","0,0","137,43422","38,015175","75,938835","93,83769","32,18037","467,57236","516,633","50,624428","86,71135","0,0","0,0","0,0","0,0","211,69101","64,66849","0,0","790,8353","0,0","424,35403","0,0","67,71036","257,54147","144,3356","213,62833","557,67096","50,937046","94,524155","192,83374","0,0","471,174","42,781517","0,0","42,401543","0,0","53,59599","790,5324","55,914677","0,0","0,0","0,0","0,0","0,0","0,0","944,0517","0,0","0,0","147,82886","0,0","0,0","390,6298","34,512386","659,1945","538,13873","0,0","0,0","192,86104","237,31325","37,707233","1000,0001","635,5075","109,50507","0,0","0,0","31,02233","0,0"
178300,"0,0","40,424522","31,485342","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","37,92256","0,0","0,0","0,0","37,788147","0,0","189,50688","473,52826","243,5543","0,0","0,0","568,9634","0,0","36,90512","0,0","285,9092","501,12766","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","529,79565","0,0","0,0","888,3194","0,0","0,0","0,0","762,22314","895,4763","559,462","935,8265"
178400,"0,0","36,045784","36,64465","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","31,90017","0,0","0,0","31,188852","0,0","0,0","0,0","32,414127","0,0","150,58836","402,56326","189,01595","0,0","0,0","510,35333","43,58452","100,05002","0,0","223,84277","396,7263","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","438,16516","0,0","0,0","819,554","0,0","0,0","0,0","922,84204","987,9579","792,83966","999,9997"
179000,"0,0","36,1059","111,79111","0,0","0,0","0,0","172,50668","0,0","0,0","0,0","0,0","32,120815","74,39062","106,93718","107,168015","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","36,0046","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","796,56116","43,28613","122,633606","39,922783","0,0","0,0","206,79701","997,06586","999,9999","954,6052","45,23887","80,19905","0,0","0,0","0,0","0,0","0,0","0,0","35,096333","0,0","0,0","0,0","0,0","0,0","108,78616","0,0","0,0","280,8424","0,0","0,0","0,0","622,8132","535,31647","694,9295","482,1201"
179100,"0,0","56,609875","143,73994","0,0","0,0","0,0","184,674","0,0","0,0","33,967915","0,0","33,81192","96,34248","142,52742","141,91547","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","39,43978","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","800,8497","68,32785","94,6824","44,894257","0,0","0,0","172,081","1000,00055","939,10236","1000,0004","42,62338","59,433533","0,0","0,0","0,0","0,0","0,0","0,0","95,23351","0,0","0,0","0,0","0,0","0,0","84,17743","0,0","0,0","224,87111","0,0","32,056164","0,0","511,31577","436,60156","594,85443","387,35992"
179200,"0,0","90,22162","175,86798","39,504623","0,0","32,956566","184,6212","0,0","0,0","40,416798","0,0","32,254","115,67909","173,99368","172,26576","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","32,106953","0,0","39,244366","0,0","0,0","0,0","0,0","0,0","32,602043","0,0","0,0","0,0","0,0","0,0","754,49316","137,58171","72,00946","77,910126","0,0","0,0","139,14134","940,70026","844,99194","964,145","59,952896","45,924587","0,0","36,00229","0,0","0,0","0,0","73,60905","228,22945","0,0","0,0","0,0","0,0","0,0","64,55281","0,0","0,0","177,6847","0,0","33,4142","0,0","417,51654","351,80432","505,52042","309,22006"
179500,"34,483135","202,30328","213,10435","118,98514","0,0","0,0","137,2217","0,0","0,0","39,390347","0,0","0,0","120,274765","173,77094","181,66014","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","44,559345","0,0","0,0","33,008106","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,6118","560,08295","106,086235","437,35315","0,0","0,0","76,896385","619,5695","522,47046","667,485","363,69235","104,726875","0,0","0,0","0,0","0,0","0,0","566,97516","817,5823","0,0","0,0","40,655396","0,0","0,0","35,21246","0,0","0,0","85,17901","0,0","30,957865","0,0","219,0435","183,63481","294,45056","153,19304"
179600,"30,539684","215,82854","202,30391","156,01799","0,0","30,045322","121,712364","0,0","0,0","30,567442","0,0","0,0","107,46876","153,55742","164,11139","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","42,60008","0,0","0,0","37,13092","0,0","0,0","0,0","0,0","0,0","0,0","0,0","32,21556","0,0","0,0","452,6536","665,92993","200,5407","582,56146","0,0","0,0","66,02034","511,11713","431,7396","567,108","522,0919","202,44124","0,0","0,0","0,0","0,0","0,0","736,0404","907,8772","0,0","0,0","44,20078","0,0","0,0","50,255375","0,0","0,0","65,773224","0,0","0,0","0,0","174,34026","146,29129","245,14977","120,825966"
179700,"0,0","214,71368","177,98149","177,28621","0,0","0,0","103,4845","0,0","0,0","37,021294","0,0","0,0","94,803345","133,81134","143,87402","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","38,25062","0,0","0,0","34,43993","0,0","0,0","0,0","0,0","0,0","0,0","0,0","31,493807","0,0","37,09636","389,7321","720,11237","338,16364","698,8157","0,0","0,0","65,66098","419,3102","356,32846","477,5845","658,1864","341,25748","0,0","0,0","0,0","0,0","0,0","835,06885","923,71326","0,0","0,0","47,64188","0,0","0,0","99,05732","0,0","0,0","50,00844","0,0","0,0","0,0","136,651","114,98543","200,18864","94,538"
179800,"33,998264","203,16702","154,4057","177,54932","0,0","0,0","86,40702","0,0","0,0","51,50215","0,0","0,0","86,14548","120,149376","129,93942","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","34,05056","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","36,654217","0,0","49,30809","334,42847","722,1347","481,99182","769,0901","0,0","0,0","86,07387","340,01822","292,82953","398,10727","752,2268","493,97623","0,0","0,0","0,0","0,0","0,0","857,76434","881,31433","0,0","0,0","44,0271","0,0","0,0","190,00844","0,0","0,0","40,049393","0,0","0,0","0,0","104,845436","89,47042","161,90642","72,15112"
179900,"38,400593","186,90935","134,91223","169,4948","0,0","0,0","75,384964","0,0","0,0","59,561634","0,0","33,157402","75,881935","108,74119","120,85785","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","35,90397","0,0","0,0","30,758759","0,0","0,0","0,0","0,0","0,0","0,0","0,0","40,40977","0,0","54,561558","285,63495","681,7536","598,4586","785,17645","0,0","0,0","136,52101","273,619","238,65076","326,4202","796,80695","633,12524","0,0","0,0","0,0","0,0","0,0","822,42224","800,38","0,0","0,0","39,397274","0,0","0,0","310,73822","31,716608","0,0","41,915646","0,0","0,0","0,0","79,51899","68,60927","131,13078","54,67286"
180000,"38,49132","167,1635","116,06895","153,04306","0,0","0,0","69,7975","0,0","0,0","59,43437","0,0","44,535057","65,77324","94,06359","111,130486","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","43,35534","0,0","0,0","0,0","0,0","0,0","0,0","0,0","33,729958","0,0","0,0","41,86559","0,0","53,205383","240,74619","612,84454","669,3731","751,4098","0,0","0,0","215,47118","220,76292","194,48111","266,55817","788,8208","736,9001","0,0","0,0","0,0","0,0","0,0","753,44446","701,2562","0,0","0,0","41,11677","0,0","0,0","435,83218","0,0","0,0","70,03978","0,0","0,0","0,0","60,94455","51,95496","105,018814","43,535095"
180100,"38,80569","146,13777","101,66737","134,54654","0,0","0,0","66,89509","0,0","0,0","57,64273","0,0","52,314743","56,888653","80,60054","100,438225","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","49,921627","0,0","0,0","0,0","0,0","0,0","0,0","0,0","51,12772","0,0","0,0","40,355473","0,0","54,53498","200,79752","528,0457","685,70496","680,9807","0,0","35,52227","309,75055","177,44493","157,55463","217,73636","734,74536","788,6252","0,0","0,0","0,0","0,0","0,0","661,6792","596,77844","0,0","0,0","48,563232","31,284435","0,0","537,8678","0,0","0,0","140,90523","0,0","0,0","0,0","47,87005","43,099045","81,985695","42,579628"
181200,"236,29329","50,029408","38,34705","32,37319","0,0","0,0","36,119812","0,0","42,335857","180,17451","0,0","119,73861","0,0","42,349033","47,269592","102,33832","0,0","0,0","0,0","0,0","0,0","0,0","0,0","32,181263","57,125187","37,374714","0,0","33,08888","0,0","0,0","0,0","0,0","0,0","47,151512","109,21773","92,19578","59,18948","0,0","175,14441","0,0","126,75761","391,659","60,60191","163,74406","61,131516","0,0","48,92715","223,96204","461,50977","547,87976","388,2917","66,13692","109,213974","0,0","53,76556","878,8927","42,1233","0,0","66,24659","48,750313","31,77014","0,0","50,624783","0,0","31,265928","142,799","38,42765","30,752995","321,37317","0,0","51,507717","0,0","641,5934","574,93524","640,57007","540,0409"
181300,"216,4896","58,430435","42,82586","31,643213","0,0","37,089706","41,04599","0,0","55,39893","229,4574","0,0","174,63843","32,056927","44,973396","49,484104","97,71895","0,0","0,0","0,0","0,0","0,0","0,0","30,40934","0,0","51,672142","36,333282","0,0","0,0","0,0","0,0","0,0","0,0","0,0","53,85586","98,92268","73,2268","80,60035","0,0","203,18849","0,0","135,79285","479,15152","51,63617","140,75203","50,38738","0,0","41,84527","195,96584","582,252","632,4509","521,35126","54,10315","86,88976","0,0","44,133102","837,54987","36,15502","0,0","51,171833","41,434097","32,899296","0,0","49,612675","0,0","30,351107","116,805466","43,59357","31,640728","264,13898","0,0","60,46652","0,0","567,4104","494,64407","584,37585","455,93677"
181400,"200,90097","58,29698","45,929554","0,0","0,0","36,46606","44,950706","0,0","73,285034","272,18753","0,0","213,92593","35,806107","45,957413","49,437393","90,57785","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","45,977596","34,91336","0,0","0,0","0,0","0,0","0,0","0,0","0,0","56,75851","87,334435","61,35057","102,74859","0,0","225,53445","0,0","134,70679","533,90826","44,176853","122,33145","41,987244","0,0","37,820267","170,27856","657,51636","663,46844","616,22815","44,184647","69,3429","0,0","35,106834","764,91693","30,770111","0,0","42,83191","49,042805","32,22276","0,0","45,086502","0,0","31,837778","95,10797","50,957714","0,0","215,20207","0,0","58,893536","0,0","483,89243","413,47845","516,79095","373,44867"
236500,"0,0","0,0","0,0","0,0","0,0","30,312624","0,0","0,0","0,0","30,878618","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","74,414055","0,0","0,0","0,0","0,0","0,0","46,082928","0,0","46,61351","0,0","0,0","31,288208","0,0","0,0","45,6994","0,0","0,0","0,0","0,0","38,520023","0,0","36,99838","224,57143","0,0","0,0","0,0","0,0","31,75474","0,0","377,64917","303,79303","383,31677","0,0","0,0","0,0","66,90006","0,0","0,0","0,0","735,98004","866,1674","0,0","0,0","43,27558","0,0","0,0","0,0","0,0","0,0","0,0","49,831028","46,506348","0,0","104,38619","84,35824","83,85076","57,9753"
236600,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","31,42469","0,0","32,187347","0,0","0,0","0,0","0,0","0,0","0,0","0,0","73,52877","0,0","0,0","0,0","0,0","0,0","47,174515","0,0","53,3108","0,0","0,0","0,0","0,0","0,0","47,08945","0,0","0,0","0,0","0,0","36,529854","0,0","39,613216","167,99382","0,0","0,0","0,0","0,0","36,931393","0,0","286,106","226,27061","290,44336","0,0","0,0","0,0","62,90332","0,0","0,0","0,0","852,0795","930,6032","0,0","0,0","45,478855","0,0","0,0","0,0","0,0","0,0","0,0","42,273193","44,245613","0,0","71,511154","58,169643","60,845966","40,053646"
236700,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","32,383514","0,0","33,277084","0,0","0,0","0,0","0,0","0,0","0,0","34,044216","66,37526","0,0","0,0","0,0","0,0","0,0","43,50049","0,0","53,70931","0,0","0,0","0,0","0,0","0,0","41,974865","0,0","0,0","0,0","0,0","36,291313","0,0","41,35826","125,65897","0,0","0,0","0,0","0,0","37,421772","0,0","211,81085","164,40497","212,24336","0,0","0,0","0,0","51,87071","0,0","0,0","0,0","913,4313","936,62683","0,0","0,0","46,909332","0,0","0,0","0,0","0,0","0,0","0,0","38,611774","47,19949","0,0","49,107803","40,217922","45,094563","0,0"
236800,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","37,11005","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","31,234755","54,695347","0,0","0,0","0,0","0,0","0,0","34,20669","0,0","47,53986","0,0","0,0","0,0","0,0","0,0","35,311012","0,0","0,0","31,46854","0,0","43,423405","0,0","43,272243","96,58959","0,0","0,0","0,0","0,0","39,421833","0,0","152,11708","117,73926","151,76558","0,0","0,0","0,0","46,50721","0,0","0,0","0,0","919,90265","891,043","0,0","0,0","42,58549","0,0","0,0","0,0","0,0","0,0","0,0","33,82969","49,641773","0,0","34,897957","0,0","35,193195","0,0"
237900,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","36,349766","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","845,4235","0,0","0,0","54,544308","41,71545","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
238000,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","951,7419","0,0","0,0","38,329952","30,16926","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
238100,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1000,002","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
238200,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","36,851013","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","982,0404","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
238300,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","35,181293","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","908,7306","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
238400,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","33,228333","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","33,56677","803,8564","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
289600,"32,016487","72,72775","86,590996","44,59244","0,0","45,936855","58,977055","0,0","0,0","38,512825","0,0","47,456234","41,552094","50,222122","46,981865","0,0","0,0","0,0","0,0","0,0","61,202114","0,0","57,110027","78,02399","0,0","0,0","0,0","44,56694","37,744907","0,0","97,85773","0,0","31,57117","0,0","0,0","0,0","193,0132","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","34,30723","0,0","0,0","0,0","0,0","0,0","0,0","0,0","37,96796","848,7546","0,0","0,0","31,287287","0,0","0,0","0,0","37,675835","0,0","57,90963","0,0","0,0","0,0","0,0","0,0","30,760935","0,0","0,0","0,0","0,0","0,0"
289700,"33,09096","71,26572","82,54228","47,0255","0,0","48,552814","55,525127","0,0","0,0","31,975084","0,0","38,140564","37,514477","49,559097","45,32924","0,0","0,0","0,0","0,0","0,0","46,757595","0,0","49,86497","83,825516","0,0","0,0","0,0","37,778076","36,547718","0,0","91,39186","0,0","33,36969","0,0","0,0","0,0","192,77623","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","34,75199","0,0","0,0","0,0","0,0","0,0","0,0","0,0","38,6651","873,5477","0,0","0,0","0,0","0,0","0,0","0,0","34,020718","0,0","54,327793","0,0","0,0","0,0","0,0","0,0","46,3128","0,0","0,0","0,0","0,0","0,0"
289800,"30,08245","73,2874","70,21648","50,95095","0,0","45,213326","45,300106","0,0","0,0","0,0","0,0","0,0","33,904133","49,445843","40,882824","0,0","0,0","30,907671","0,0","0,0","35,178944","0,0","56,95197","90,803024","0,0","0,0","0,0","34,819523","35,750072","0,0","79,32638","0,0","34,735703","0,0","0,0","0,0","186,34557","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","32,98307","0,0","0,0","0,0","0,0","0,0","0,0","0,0","33,090225","850,3666","0,0","0,0","0,0","0,0","0,0","0,0","32,6697","0,0","49,122257","0,0","0,0","0,0","0,0","36,072792","62,08232","0,0","0,0","0,0","0,0","0,0"
448100,"220,7128","171,11537","219,47742","201,35751","53,79163","40,09299","188,43486","68,798225","172,86984","122,18225","0,0","164,09703","109,92757","117,09728","488,31793","0,0","452,4938","624,5045","65,74393","283,52728","0,0","0,0","33,105392","41,91888","206,38924","63,161953","0,0","44,110172","0,0","794,6972","0,0","339,44937","207,01242","69,96247","168,31795","227,35616","84,72495","0,0","63,1619","0,0","123,61994","0,0","0,0","53,788193","0,0","80,908516","0,0","51,098972","0,0","0,0","0,0","0,0","0,0","0,0","157,18964","0,0","0,0","202,17882","0,0","0,0","386,99335","112,431946","104,62752","641,636","0,0","0,0","67,3822","329,56754","0,0","55,595768","98,52615","0,0","0,0","0,0","0,0","0,0"
448200,"316,13348","149,33783","186,336","184,24799","86,978546","40,313046","155,32378","89,77368","257,16867","166,23299","0,0","223,18642","87,7474","100,69939","434,19644","0,0","540,8859","746,4281","112,82261","398,94235","0,0","0,0","30,7461","36,287525","269,78714","89,943886","0,0","67,36191","0,0","896,8136","0,0","256,614","172,5183","96,24582","234,19374","296,6708","119,43835","0,0","102,341354","31,99468","181,58218","0,0","0,0","45,838867","0,0","129,35747","0,0","43,07435","0,0","0,0","0,0","0,0","0,0","0,0","217,38792","0,0","0,0","291,88098","0,0","0,0","500,12408","175,48943","160,8254","769,68567","0,0","0,0","103,5468","431,58548","0,0","80,60837","124,92823","0,0","37,61603","0,0","0,0","0,0"
448300,"426,55322","124,49836","150,88432","161,15166","137,41156","39,09013","129,50609","116,001015","368,587","230,51259","0,0","326,1869","76,37083","88,67184","374,95865","0,0","613,93317","855,17566","172,88153","526,3315","0,0","0,0","0,0","47,51809","329,88617","122,63444","0,0","109,77355","0,0","965,5955","0,0","196,18546","136,79602","138,18172","301,95953","385,6228","160,82405","0,0","159,46213","37,911583","246,6891","34,993717","0,0","38,028023","0,0","199,98079","0,0","35,977776","0,0","0,0","0,0","0,0","0,0","0,0","308,22684","0,0","0,0","403,6595","0,0","0,0","625,12085","260,3367","237,60545","890,4137","0,0","0,0","145,96622","574,3024","0,0","99,45352","161,13919","0,0","58,124325","0,0","38,358192","0,0"
448500,"688,7737","79,524155","111,17403","126,08945","299,3191","72,69648","85,56179","153,65923","619,18713","375,9864","0,0","561,0698","58,37386","65,7017","250,19475","44,13125","688,9152","1000,0015","349,55615","793,38086","0,0","0,0","0,0","42,9909","445,0781","221,9265","46,388916","258,3055","0,0","993,3435","43,068237","119,31246","94,895615","293,39093","458,80103","542,3519","254,21445","0,0","327,12015","92,48299","423,0126","70,21492","0,0","0,0","0,0","409,7506","42,304752","0,0","0,0","0,0","40,678833","0,0","0,0","39,03938","531,6358","0,0","0,0","667,0413","0,0","0,0","893,02313","489,4679","449,8535","1000,0009","56,191647","0,0","317,17462","841,93146","0,0","136,28726","256,9166","0,0","120,31654","0,0","59,10551","0,0"
448600,"822,6811","74,2612","96,924385","107,79917","421,3299","94,22007","67,07249","165,68178","745,2433","441,84326","0,0","683,74744","52,738167","58,840115","199,50891","67,10964","681,4471","998,85333","468,36176","901,3162","0,0","0,0","0,0","54,760586","477,4859","303,86072","78,33172","368,91235","0,0","945,8144","57,819466","95,54939","81,29183","403,36743","524,77545","601,75366","303,41882","0,0","448,9016","139,9111","534,41437","89,996414","0,0","0,0","0,0","542,4357","59,547283","0,0","0,0","0,0","52,12298","0,0","0,0","60,40541","632,71387","0,0","0,0","793,212","0,0","0,0","973,9359","611,8334","581,02216","970,75165","85,2741","0,0","432,14297","942,8027","0,0","161,12173","298,73245","0,0","160,36351","0,0","67,77383","0,0"
448700,"917,72925","70,76561","81,5129","90,41118","570,05963","104,98975","59,076996","173,66144","863,73474","514,8512","0,0","805,01495","44,984535","52,772243","166,00136","104,60376","636,40424","944,5377","606,41235","975,63855","0,0","0,0","0,0","81,756805","497,73047","384,86774","126,3307","507,1794","44,795948","862,7132","71,86892","77,02033","69,52061","514,50653","565,74976","637,2357","349,048","0,0","586,0517","211,73184","633,4874","110,615036","0,0","0,0","0,0","685,744","75,16633","0,0","0,0","0,0","63,707676","0,0","0,0","86,8059","737,57513","0,0","0,0","897,3341","0,0","0,0","999,9999","731,4704","706,14825","920,28625","141,55258","0,0","571,8167","999,54443","0,0","183,64828","336,64316","32,01953","202,65721","0,0","74,32859","0,0"
449200,"807,3967","41,61468","50,733673","43,061813","1000,00055","147,02684","41,923412","109,28894","833,3171","531,5582","81,93439","883,81287","0,0","33,36876","85,60145","457,5432","283,68378","424,03815","1000,0003","718,7889","0,0","0,0","186,32874","245,16167","297,86075","569,46277","681,87054","1000,00183","375,54346","360,93106","411,59604","42,147556","45,781673","866,06964","448,92288","443,11624","336,22073","45,805504","986,51483","817,2368","707,63116","141,20502","0,0","0,0","0,0","973,00806","116,85836","0,0","0,0","35,54009","79,84167","0,0","0,0","375,34726","798,8943","0,0","0,0","784,0714","0,0","0,0","618,9265","936,4021","851,22186","399,72913","636,12915","45,422314","1000,0007","667,7245","0,0","153,4452","272,41815","44,663094","282,94516","37,29518","60,888187","0,0"
449300,"689,5889","37,768406","48,011875","38,542294","965,7231","139,38657","37,40155","91,92013","732,7322","468,42154","129,99452","810,5536","0,0","31,740402","80,18745","519,9587","231,59398","340,0405","953,256","600,67267","0,0","0,0","281,81506","317,01144","244,98071","544,2551","816,6185","993,2458","504,9094","300,5777","534,33435","38,094013","45,057716","844,66736","393,587","377,01147","298,81662","44,741894","972,473","914,369","645,6342","129,55801","0,0","0,0","0,0","896,64197","118,25074","0,0","0,0","32,868282","72,02479","0,0","0,0","443,69785","719,2702","0,0","0,0","674,2916","0,0","0,0","520,5827","849,0465","778,70734","334,54953","772,3051","52,521538","947,75055","554,32654","0,0","131,7649","225,9019","41,1022","263,18454","33,807156","52,46745","0,0"
