RT(milliseconds),ges.Knolle,ges.Knolle.1,ges.Knolle.2,ges.Knolle.3,ges.Knolle.4,ges.Knolle.5,ges.Knolle.6,ges.Knolle.7,ges.Knolle.8,ges.Knolle.9,ges.Knolle.10,ges.Knolle.11,ges.Knolle.12,ges.Knolle.13,ges.Knolle.14,ges.Knolle.15,ges.Knolle.16,ges.Knolle.17,ges.Knolle.18,ges.Knolle.19,ges.Knolle.20,ges.Knolle.21,ges.Knolle.22,ges.Knolle.23,ges.Knolle.24,ges.Knolle.25,ges.Knolle.26,ges.Knolle.27,ges.Knolle.28,ges.Knolle.29,ges.Knolle.30,ges.Knolle.31,ges.Knolle.32,ges.Knolle.33,ges.Knolle.34,ges.Knolle.35,ges.Knolle.36,ges.Knolle.37,ges.Knolle.38,ges.Knolle.39,ges.Knolle.40,inf.Knolle,inf.Knolle.1,inf.Knolle.2,inf.Knolle.3,inf.Knolle.4,inf.Knolle.5,inf.Knolle.6,inf.Knolle.7,inf.Knolle.8,inf.Knolle.9,inf.Knolle.10,inf.Knolle.11,inf.Knolle.12,inf.Knolle.13,inf.Knolle.14,inf.Knolle.15,inf.Knolle.16,inf.Knolle.17,inf.Knolle.18,inf.Knolle.19,inf.Knolle.20,inf.Knolle.21,inf.Knolle.22,inf.Knolle.23,inf.Knolle.24,inf.Knolle.25,inf.Knolle.26,inf.Knolle.27,inf.Knolle.28,inf.Knolle.29,inf.Knolle.30,inf.Knolle.31,inf.Knolle.32,inf.Knolle.33,inf.Knolle.34
504300,"28,652855","0,0","0,0","15,5147","0,0","25,235474","0,0","0,0","0,0","18,097689","0,0","34,76967","0,0","0,0","0,0","0,0","0,0","12,57307","15,613616","0,0","13,722423","0,0","23,530382","29,442644","0,0","0,0","0,0","0,0","14,482603","0,0","54,716965","0,0","13,166771","15,992287","0,0","14,151609","0,0","10,09356","24,717161","17,69576","21,621449","0,0","0,0","0,0","0,0","0,0","18,497387","0,0","0,0","0,0","0,0","0,0","0,0","0,0","48,854595","0,0","0,0","0,0","0,0","0,0","13,711765","0,0","0,0","0,0","30,414747","0,0","12,824233","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
531800,"31,867332","12,3012495","16,401054","11,070569","15,815433","25,630253","24,327976","0,0","20,454086","35,195305","0,0","46,995148","11,375724","21,689907","13,068267","17,5199","23,245476","32,220097","45,600506","0,0","0,0","0,0","25,499374","21,80324","12,156097","21,039345","0,0","40,163334","42,40014","22,347502","64,61977","0,0","14,967653","40,045975","16,054873","21,020056","15,244951","10,328382","36,13495","26,53116","25,126543","0,0","0,0","0,0","0,0","12,537485","29,688618","0,0","0,0","0,0","0,0","0,0","0,0","14,511767","52,8493","0,0","0,0","19,57085","0,0","0,0","30,398277","15,644316","36,959778","18,144817","47,55012","0,0","40,366585","0,0","0,0","23,28068","42,275475","0,0","0,0","0,0","0,0","0,0"
540000,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","30,707996","0,0","17,743954","0,0","0,0","0,0","0,0","17,813974","0,0","24,55406","0,0","0,0","0,0","11,485278","21,022161","11,74887","0,0","0,0","17,4828","12,899334","0,0","37,32325","0,0","0,0","21,140007","15,741173","0,0","0,0","0,0","23,728443","12,538259","24,052834","0,0","0,0","0,0","0,0","0,0","13,800546","0,0","0,0","0,0","0,0","0,0","0,0","0,0","12,361223","0,0","0,0","13,991832","13,221855","23,111454","0,0","0,0","17,898514","10,343859","11,629328","0,0","20,715044","0,0","0,0","11,540894","20,284342","0,0","12,568104","0,0","0,0","10,035223"
544600,"0,0","0,0","0,0","12,810254","12,654023","19,592386","14,822163","0,0","0,0","13,240126","0,0","20,518938","0,0","0,0","0,0","0,0","14,5766945","14,814537","19,113123","0,0","0,0","0,0","12,571592","37,379017","17,964245","10,543333","0,0","0,0","0,0","0,0","21,972597","0,0","0,0","17,556736","31,623875","22,630537","0,0","0,0","23,63903","0,0","18,447311","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","14,685539","0,0","0,0","0,0","0,0","11,597304","16,713924","0,0","0,0","0,0","19,902245","0,0","12,981745","10,827646","0,0","15,405711","0,0","0,0","0,0","0,0","0,0","0,0"
554500,"17,832006","10,429431","13,710839","0,0","0,0","0,0","10,364936","0,0","10,277248","46,97563","0,0","25,1015","0,0","10,6675825","0,0","12,28429","0,0","11,585939","24,57843","11,406289","22,673512","0,0","42,377518","52,163464","0,0","14,1226225","0,0","10,097428","0,0","0,0","40,2273","0,0","12,456785","24,539967","16,607399","24,788149","0,0","0,0","47,971596","21,52039","0,0","0,0","0,0","0,0","0,0","0,0","18,772984","0,0","0,0","0,0","0,0","0,0","0,0","13,751282","26,565865","0,0","0,0","0,0","0,0","0,0","15,133877","11,927391","20,352343","0,0","57,4043","0,0","25,433584","0,0","0,0","24,718609","16,359455","10,097754","0,0","0,0","0,0","0,0"
570900,"11,484224","15,130258","13,200069","0,0","0,0","25,211914","12,046757","0,0","0,0","25,250298","0,0","17,734213","0,0","0,0","0,0","23,569725","44,537235","11,926552","12,559904","0,0","0,0","0,0","19,158499","27,401102","0,0","0,0","0,0","0,0","0,0","0,0","46,345444","0,0","0,0","0,0","15,58428","0,0","0,0","0,0","0,0","0,0","23,338175","0,0","0,0","0,0","0,0","0,0","14,919566","0,0","0,0","0,0","0,0","0,0","0,0","21,030169","18,85037","0,0","0,0","0,0","0,0","0,0","12,276223","0,0","0,0","0,0","29,57845","0,0","17,119503","0,0","0,0","13,109755","28,152996","10,485258","0,0","0,0","0,0","0,0"
602600,"11,491779","15,944088","38,115288","29,508924","0,0","20,471172","54,803513","0,0","0,0","27,289585","0,0","41,83085","27,908417","23,294447","20,50941","0,0","16,47469","13,496503","25,793627","0,0","12,745367","0,0","26,824299","67,72095","0,0","19,188229","0,0","24,631897","20,787449","18,244701","21,70895","13,0866995","36,290005","28,714132","15,157176","16,630428","28,77532","10,417891","38,27198","25,32084","14,743851","0,0","0,0","10,024694","0,0","0,0","20,821556","0,0","0,0","0,0","0,0","0,0","0,0","0,0","25,28527","0,0","0,0","0,0","0,0","0,0","32,688797","0,0","16,768599","17,799334","18,600967","0,0","29,837742","23,36079","0,0","33,748978","27,897984","0,0","0,0","0,0","0,0","0,0"
621500,"10,687472","0,0","14,984514","0,0","0,0","0,0","0,0","0,0","0,0","22,319193","0,0","22,643185","0,0","0,0","12,24925","0,0","19,495588","0,0","12,888901","0,0","0,0","0,0","0,0","19,535538","0,0","15,143689","0,0","11,317345","0,0","0,0","14,854826","0,0","0,0","13,55442","0,0","0,0","0,0","0,0","20,828941","0,0","18,846247","0,0","0,0","0,0","0,0","0,0","17,054403","0,0","0,0","0,0","0,0","0,0","0,0","0,0","33,569","0,0","0,0","12,325225","0,0","0,0","0,0","12,192583","16,357151","0,0","0,0","0,0","11,390776","15,845918","0,0","10,910535","32,64014","0,0","0,0","0,0","0,0","0,0"
646000,"17,32499","0,0","0,0","0,0","0,0","20,983025","0,0","0,0","0,0","10,007835","0,0","11,082153","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","12,529503","19,602133","0,0","13,18601","0,0","25,98388","14,975715","0,0","0,0","0,0","0,0","31,313448","0,0","14,436847","0,0","10,111441","29,653614","16,737442","14,710698","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","27,21932","0,0","0,0","0,0","0,0","0,0","0,0","10,935037","10,345339","0,0","28,568956","0,0","30,920004","0,0","0,0","0,0","14,979023","0,0","0,0","0,0","0,0","0,0"
650400,"24,90184","13,659643","10,041117","15,996306","0,0","24,752052","23,909225","0,0","14,376592","21,821274","0,0","0,0","17,641106","0,0","0,0","27,54764","11,233902","11,370489","0,0","0,0","0,0","0,0","17,83327","11,236278","0,0","15,735048","0,0","13,506183","0,0","11,656821","24,371065","0,0","15,419563","29,739725","13,63496","0,0","20,01287","10,096428","12,252053","0,0","18,66959","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","24,522053","21,32491","0,0","0,0","0,0","0,0","0,0","23,44136","17,612803","0,0","0,0","47,920204","0,0","40,160088","27,005096","0,0","20,116362","13,162619","0,0","0,0","0,0","0,0","0,0"
