RT(milliseconds);ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle
544200;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,130337;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
544300;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,398373;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
544400;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,070585;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,303623;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
544500;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,161682;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,705666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
544600;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,379017;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,623875;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
544700;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,43299;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,493752;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
544800;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,04216;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,27736;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,968569;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
544900;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,22395;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,6261;0,0;0,0;0,0;33,284927;0,0;0,0;0,0;0,0;0,0;30,273071;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,40166;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545000;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,823547;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,064026;0,0;0,0;0,0;0,0;0,0;0,0;37,16528;0,0;0,0;34,298206;34,692364;0,0;0,0;0,0;0,0;0,0;33,429836;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;42,526913;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,381138;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,398026;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,436005;34,66266;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;42,721764;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545200;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,841272;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,935562;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,399353;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44,379017;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545300;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;42,135284;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,628746;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,58472;0,0;43,58886;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545400;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,301105;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,58219;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,78873;45,905907;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,60115;0,0;36,90667;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545500;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,609032;0,0;39,7553;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,452442;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,78215;48,044327;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,320755;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545600;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,57192;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,08392;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,78172;48,019623;0,0;0,0;0,0;0,0;0,0;38,260597;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,436165;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545700;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,038246;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,772114;45,360626;0,0;0,0;0,0;0,0;0,0;33,688515;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,96235;0,0;35,303513;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545800;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,343414;0,0;30,690384;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,472336;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,353546;44,219315;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,147545;0,0;46,836216;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
545900;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,121536;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,622086;39,971916;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;52,3296;0,0;53,239464;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546000;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,413773;37,579563;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,07109;0,0;56,765396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;53,62545;38,76393;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44,90319;0,0;47,184467;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546200;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,464256;0,0;0,0;56,659996;42,49224;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,222183;0,0;42,331524;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546300;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,810356;45,162895;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,8637;0,0;49,543613;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546400;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,700714;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,037067;46,533512;0,0;0,0;0,0;30,437021;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;53,057186;0,0;53,445805;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546500;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,244682;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;42,690178;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;49,139496;0,0;53,551098;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546600;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,822605;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,004555;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48,614986;0,0;42,91083;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546700;0,0;0,0;0,0;0,0;0,0;0,0;33,073933;0,0;0,0;31,050694;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,18326;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,85489;39,961147;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,919495;0,0;37,02253;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546800;0,0;0,0;0,0;0,0;0,0;0,0;42,21876;0,0;0,0;33,40941;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,747282;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,2918;39,33055;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,139004;0,0;40,10908;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
546900;0,0;0,0;35,375412;0,0;0,0;0,0;50,05443;0,0;0,0;36,57932;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,040024;41,522663;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,749596;0,0;39,791428;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
547000;0,0;0,0;44,62651;0,0;0,0;0,0;56,390675;0,0;0,0;38,70302;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,710804;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48,70198;47,40607;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,399918;0,0;48,761753;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
547100;0,0;0,0;49,82647;0,0;0,0;0,0;70,00537;0,0;0,0;37,34355;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,269138;0,0;0,0;0,0;0,0;0,0;0,0;34,70241;0,0;0,0;54,351593;51,255146;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,26291;0,0;0,0;0,0;33,714897;0,0;46,899693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
547200;0,0;0,0;53,08634;0,0;0,0;0,0;90,31254;0,0;0,0;43,969883;0,0;30,61383;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,672672;0,0;0,0;0,0;0,0;0,0;30,874983;0,0;0,0;54,34961;52,96053;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,720385;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,656178;0,0;0,0;0,0;30,25807;0,0;48,74676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
547300;0,0;0,0;60,390408;0,0;0,0;0,0;108,403854;0,0;0,0;45,084698;0,0;40,34298;0,0;0,0;0,0;0,0;0,0;30,590431;31,47303;0,0;0,0;0,0;0,0;0,0;30,724293;0,0;0,0;0,0;0,0;0,0;40,802273;0,0;0,0;51,81624;55,73974;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,42821;0,0;0,0;32,578075;0,0;0,0;0,0;0,0;31,08773;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,809414;0,0;0,0;0,0;32,346664;30,852833;57,458836;0,0;0,0;30,459534;33,68127;0,0;0,0;0,0;0,0;0,0
547400;0,0;0,0;67,638916;0,0;0,0;0,0;124,7064;0,0;0,0;37,202255;0,0;48,143402;0,0;0,0;0,0;0,0;0,0;31,593798;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;53,664764;0,0;0,0;54,40367;56,985085;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,808468;31,992014;0,0;0,0;0,0;0,0;0,0;0,0;34,699364;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,883667;0,0;34,132214;0,0;31,615469;31,068487;61,76155;0,0;0,0;37,478035;34,720577;0,0;0,0;0,0;0,0;0,0
547500;0,0;0,0;69,06522;0,0;0,0;0,0;144,51674;0,0;0,0;43,014805;0,0;45,575615;30,593338;0,0;0,0;0,0;0,0;32,826;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,90522;0,0;0,0;0,0;0,0;59,19294;0,0;0,0;64,79046;56,941914;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,80308;36,249664;0,0;0,0;0,0;0,0;0,0;0,0;36,92254;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,36809;0,0;0,0;0,0;30,487865;0,0;61,59192;0,0;0,0;34,11028;40,12124;0,0;0,0;0,0;0,0;0,0
547600;0,0;33,71688;70,70083;0,0;0,0;0,0;167,39368;0,0;0,0;54,148243;0,0;40,60966;31,143032;0,0;0,0;0,0;0,0;42,670925;34,707485;0,0;0,0;0,0;0,0;0,0;31,293009;38,58967;0,0;0,0;0,0;0,0;57,5135;0,0;32,608837;68,144554;57,788258;30,663666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,327034;38,48823;0,0;0,0;0,0;0,0;0,0;0,0;37,26501;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,543846;0,0;0,0;0,0;0,0;0,0;57,424217;30,21187;0,0;31,824335;35,549118;0,0;0,0;0,0;0,0;0,0
547700;0,0;38,525547;79,29499;33,714493;31,428421;35,361183;187,17407;0,0;0,0;53,49276;0,0;43,226574;0,0;0,0;30,48169;0,0;33,97776;55,007828;36,002354;0,0;0,0;0,0;0,0;0,0;35,27556;39,626587;0,0;0,0;0,0;0,0;42,508648;0,0;38,232418;63,65508;57,74195;30,336231;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,160267;39,54299;0,0;0,0;0,0;0,0;0,0;0,0;35,979668;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;42,232704;0,0;0,0;0,0;35,210426;0,0;53,75798;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
547800;30,683924;38,28876;87,14594;41,590622;33,449226;40,147594;203,96225;0,0;0,0;48,12062;0,0;46,121426;35,145985;0,0;31,853552;0,0;41,62274;65,03941;34,97107;0,0;0,0;0,0;0,0;0,0;35,926025;41,09988;0,0;31,727018;0,0;0,0;45,9897;0,0;40,479473;60,05413;56,37613;32,20617;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,17683;39,097008;0,0;0,0;0,0;0,0;0,0;0,0;33,826355;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,276287;0,0;0,0;0,0;42,675877;0,0;52,242794;33,52738;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
547900;0,0;41,512516;90,40214;43,85639;34,320522;40,370403;214,74751;0,0;0,0;54,17676;0,0;50,3414;38,249718;0,0;32,25389;0,0;44,029144;69,81475;41,160557;0,0;0,0;0,0;0,0;42,044945;36,525845;41,773422;0,0;30,531841;0,0;0,0;60,289055;0,0;39,467773;51,239864;57,291622;39,60962;0,0;0,0;32,412117;0,0;42,14556;0,0;0,0;38,152073;36,690186;0,0;0,0;0,0;0,0;0,0;0,0;30,598906;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;52,878796;0,0;30,063902;0,0;41,363422;0,0;50,622257;41,419098;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
548000;31,419037;48,07455;88,639946;43,611534;35,060547;38,113495;224,61974;0,0;0,0;55,767868;0,0;55,194096;41,65986;0,0;32,627583;0,0;44,867683;72,1133;38,83515;0,0;0,0;0,0;0,0;36,001686;35,867992;40,95555;0,0;0,0;0,0;0,0;66,56672;0,0;41,16754;52,329643;61,31599;38,114223;0,0;0,0;32,657536;0,0;36,094955;0,0;0,0;36,65019;32,952114;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;59,83044;0,0;30,958246;0,0;41,49985;0,0;53,64582;39,142467;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
548100;0,0;53,11736;89,90025;48,5873;36,354336;39,708252;222,5254;0,0;0,0;48,845253;0,0;50,69771;47,301014;36,817524;36,06366;0,0;48,61273;73,31752;36,89366;0,0;0,0;0,0;0,0;34,21935;36,378895;43,37975;0,0;0,0;0,0;0,0;68,91196;0,0;49,532444;68,16061;67,235664;36,623154;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,81684;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,3574;0,0;0,0;0,0;40,55482;0,0;53,521137;44,81305;0,0;0,0;33,106747;0,0;0,0;0,0;0,0;0,0
548200;0,0;55,004055;93,302765;49,87973;36,13831;41,90239;211,20882;0,0;0,0;43,24064;0,0;49,47058;48,88681;46,024677;39,799847;31,638208;58,669758;77,94416;39,229755;0,0;0,0;0,0;0,0;0,0;38,579323;41,463596;0,0;30,206856;0,0;0,0;63,784515;0,0;58,60934;66,918945;66,982414;36,52023;0,0;0,0;34,344543;0,0;37,869026;0,0;0,0;34,67981;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;72,939545;0,0;33,18651;0,0;35,468197;0,0;54,80139;52,763355;0,0;42,417706;36,57101;0,0;0,0;0,0;0,0;0,0
548300;0,0;58,054317;93,55085;51,882656;36,340588;42,62023;199,44974;0,0;0,0;47,029587;0,0;57,938625;51,758663;49,858448;38,98014;35,19741;63,45688;80,596375;40,083427;0,0;0,0;0,0;34,58542;0,0;40,67904;38,516438;0,0;32,18178;0,0;31,92556;62,561016;0,0;62,30919;64,12231;62,678875;41,503006;0,0;0,0;37,79104;0,0;48,30552;0,0;0,0;34,732597;0,0;30,157873;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,374184;30,026775;0,0;0,0;0,0;0,0;0,0;72,80287;0,0;39,52291;0,0;38,10402;0,0;57,70132;50,97146;0,0;50,219604;40,031063;0,0;0,0;0,0;0,0;0,0
